origin_lat,origin_lon,destination_lat,destination_lon,travel_time_minutes
54.938723599999996,23.8582899,54.938000499999994,23.8590002,1.0
54.938000499999994,23.8590002,54.937574,23.8594787,1.0
54.937574,23.8594787,54.9365192,23.8606491,2.0
54.9365192,23.8606491,54.935229899999996,23.8622692,2.0
54.935229899999996,23.8622692,54.9349839,23.8626668,1.0
54.9349839,23.8626668,54.934883,23.8626863,1.0
54.934883,23.8626863,54.9348616,23.862897099999998,1.0
54.9348616,23.862897099999998,54.9350149,23.8629145,1.0
54.9350149,23.8629145,54.935139899999996,23.8631545,1.0
54.935139899999996,23.8631545,54.9355172,23.8638986,1.0
54.9355172,23.8638986,54.9379235,23.8690128,5.0
54.9379235,23.8690128,54.938009799999996,23.869429399999998,1.0
54.938009799999996,23.869429399999998,54.938126999999994,23.8692219,1.0
54.938126999999994,23.8692219,54.9407304,23.867061699999997,5.0
54.9407304,23.867061699999997,54.9411116,23.8665848,1.0
54.940080699999996,23.8596358,54.9391209,23.8578944,3.0
54.9391209,23.8578944,54.938723599999996,23.8582899,1.0
54.938723599999996,23.8582899,54.938000499999994,23.8590002,1.0
54.938000499999994,23.8590002,54.937574,23.8594787,1.0
54.937574,23.8594787,54.9365192,23.8606491,2.0
54.9365192,23.8606491,54.935229899999996,23.8622692,2.0
54.935229899999996,23.8622692,54.9349839,23.8626668,1.0
54.9349839,23.8626668,54.934883,23.8626863,1.0
54.934883,23.8626863,54.9348616,23.862897099999998,1.0
54.9348616,23.862897099999998,54.9350149,23.8629145,1.0
54.9350149,23.8629145,54.935139899999996,23.8631545,1.0
54.935139899999996,23.8631545,54.9355172,23.8638986,1.0
54.9355172,23.8638986,54.9379235,23.8690128,5.0
54.9379235,23.8690128,54.938009799999996,23.869429399999998,1.0
54.938009799999996,23.869429399999998,54.938126999999994,23.8692219,1.0
54.938126999999994,23.8692219,54.9407304,23.867061699999997,5.0
54.9407304,23.867061699999997,54.9411116,23.8665848,1.0
54.857300699999996,23.8634046,54.8569885,23.8657199,2.0
54.8569885,23.8657199,54.856974,23.865827,1.0
54.856974,23.865827,54.8568407,23.866912799999998,1.0
54.8568407,23.866912799999998,54.856697,23.8680658,1.0
54.856697,23.8680658,54.8565481,23.8692523,1.0
54.8565481,23.8692523,54.8563919,23.870457899999998,1.0
54.8563919,23.870457899999998,54.856203699999995,23.8719993,1.0
54.856203699999995,23.8719993,54.8560653,23.873123399999997,1.0
54.8560653,23.873123399999997,54.855901499999995,23.8743776,1.0
54.855901499999995,23.8743776,54.855768499999996,23.875448199999997,1.0
54.855768499999996,23.875448199999997,54.8572498,23.876009999999997,2.0
54.8572498,23.876009999999997,54.856750299999995,23.880017499999997,4.0
54.856750299999995,23.880017499999997,54.8574351,23.8803479,1.0
54.8574351,23.8803479,54.8571356,23.8828504,2.0
54.8571356,23.8828504,54.8569733,23.884200099999997,1.0
54.8569733,23.884200099999997,54.8569264,23.8845749,1.0
54.8569264,23.8845749,54.8574803,23.8847703,1.0
54.8574803,23.8847703,54.8581236,23.885030699999998,1.0
54.857300699999996,23.8634046,54.8599685,23.867334099999997,5.0
54.8599685,23.867334099999997,54.8608105,23.866051199999998,2.0
54.8608105,23.866051199999998,54.8620564,23.8685042,3.0
54.8620564,23.8685042,54.8631627,23.870422299999998,2.0
54.857300699999996,23.8634046,54.8569885,23.8657199,2.0
54.8569885,23.8657199,54.856974,23.865827,1.0
54.856974,23.865827,54.8568407,23.866912799999998,1.0
54.8568407,23.866912799999998,54.856697,23.8680658,1.0
54.856697,23.8680658,54.8565481,23.8692523,1.0
54.8565481,23.8692523,54.8563919,23.870457899999998,1.0
54.8563919,23.870457899999998,54.856203699999995,23.8719993,1.0
54.856203699999995,23.8719993,54.8560653,23.873123399999997,1.0
54.8560653,23.873123399999997,54.855901499999995,23.8743776,1.0
54.855901499999995,23.8743776,54.855768499999996,23.875448199999997,1.0
54.855768499999996,23.875448199999997,54.8572498,23.876009999999997,2.0
54.8572498,23.876009999999997,54.856750299999995,23.880017499999997,4.0
54.856750299999995,23.880017499999997,54.8574351,23.8803479,1.0
54.8574351,23.8803479,54.8571356,23.8828504,2.0
54.8571356,23.8828504,54.8569733,23.884200099999997,1.0
54.8569733,23.884200099999997,54.8569264,23.8845749,1.0
54.8569264,23.8845749,54.8574803,23.8847703,1.0
54.8574803,23.8847703,54.8581236,23.885030699999998,1.0
54.8581236,23.885030699999998,54.859473799999996,23.8855269,2.0
54.859473799999996,23.8855269,54.8615297,23.8862968,3.0
54.8615297,23.8862968,54.8639905,23.8872292,4.0
54.8615297,23.8862968,54.8639905,23.8872292,5.0
54.8639905,23.8872292,54.867298299999995,23.8884539,5.0
54.8639905,23.8872292,54.867298299999995,23.8884539,6.0
54.867298299999995,23.8884539,54.8688569,23.8867183,4.0
54.867298299999995,23.8884539,54.8688569,23.8867183,5.0
54.867298299999995,23.8884539,54.8688569,23.8867183,5.0
54.8631627,23.870422299999998,54.8638682,23.8712546,1.0
54.8638682,23.8712546,54.8641796,23.8716328,1.0
54.8641796,23.8716328,54.8647163,23.8722693,1.0
54.8647163,23.8722693,54.864847,23.872395599999997,1.0
54.864847,23.872395599999997,54.865158,23.8726365,1.0
54.865158,23.8726365,54.8652758,23.872797,1.0
54.8652758,23.872797,54.865534399999994,23.8731878,1.0
54.865534399999994,23.8731878,54.865907299999996,23.8736948,1.0
54.865907299999996,23.8736948,54.866423499999996,23.874420699999998,1.0
54.866423499999996,23.874420699999998,54.866763799999994,23.8746746,1.0
54.866763799999994,23.8746746,54.8708288,23.876916899999998,7.0
54.8708288,23.876916899999998,54.872709,23.877924999999998,3.0
54.872709,23.877924999999998,54.8740324,23.8785405,2.0
54.8740324,23.8785405,54.874068599999994,23.878673799999998,1.0
54.874068599999994,23.878673799999998,54.874147799999996,23.8793766,1.0
54.874147799999996,23.8793766,54.8720399,23.879358999999997,3.0
54.8720399,23.879358999999997,54.8703971,23.883261299999997,4.0
54.8703971,23.883261299999997,54.8688569,23.8867183,4.0
54.8631627,23.870422299999998,54.8638682,23.8712546,1.0
54.8638682,23.8712546,54.8641796,23.8716328,1.0
54.8641796,23.8716328,54.8647163,23.8722693,1.0
54.8647163,23.8722693,54.864847,23.872395599999997,1.0
54.864847,23.872395599999997,54.865158,23.8726365,1.0
54.865158,23.8726365,54.8652758,23.872797,1.0
54.8652758,23.872797,54.865534399999994,23.8731878,1.0
54.865534399999994,23.8731878,54.865907299999996,23.8736948,1.0
54.865907299999996,23.8736948,54.866423499999996,23.874420699999998,1.0
54.866423499999996,23.874420699999998,54.866763799999994,23.8746746,1.0
54.866763799999994,23.8746746,54.8708288,23.876916899999998,7.0
54.8708288,23.876916899999998,54.872709,23.877924999999998,3.0
54.872709,23.877924999999998,54.873250999999996,23.8766949,1.0
54.873250999999996,23.8766949,54.873616899999995,23.8760059,1.0
54.873616899999995,23.8760059,54.8744191,23.8743752,2.0
54.8744191,23.8743752,54.8746231,23.873949,1.0
54.8746231,23.873949,54.87564,23.8718215,2.0
54.87564,23.8718215,54.8762903,23.870742,1.0
54.8631627,23.870422299999998,54.8638682,23.8712546,1.0
54.8638682,23.8712546,54.8641796,23.8716328,1.0
54.8641796,23.8716328,54.8647163,23.8722693,1.0
54.8647163,23.8722693,54.864847,23.872395599999997,1.0
54.864847,23.872395599999997,54.865158,23.8726365,1.0
54.865158,23.8726365,54.8652758,23.872797,1.0
54.8652758,23.872797,54.865534399999994,23.8731878,1.0
54.865534399999994,23.8731878,54.865907299999996,23.8736948,1.0
54.865907299999996,23.8736948,54.866423499999996,23.874420699999998,1.0
54.866423499999996,23.874420699999998,54.866763799999994,23.8746746,1.0
54.866763799999994,23.8746746,54.8708288,23.876916899999998,7.0
54.8708288,23.876916899999998,54.872709,23.877924999999998,3.0
54.8762903,23.870742,54.87564,23.8718215,1.0
54.87564,23.8718215,54.8746231,23.873949,2.0
54.8746231,23.873949,54.8744191,23.8743752,1.0
54.8744191,23.8743752,54.873616899999995,23.8760059,2.0
54.873616899999995,23.8760059,54.873250999999996,23.8766949,1.0
54.873250999999996,23.8766949,54.872709,23.877924999999998,1.0
54.8762903,23.870742,54.87564,23.8718215,1.0
54.87564,23.8718215,54.8746231,23.873949,2.0
54.8746231,23.873949,54.8744191,23.8743752,1.0
54.8744191,23.8743752,54.873616899999995,23.8760059,2.0
54.873616899999995,23.8760059,54.8738738,23.8774661,1.0
54.8738738,23.8774661,54.874116799999996,23.878237499999997,1.0
54.874116799999996,23.878237499999997,54.8740324,23.8785405,1.0
54.8740324,23.8785405,54.874068599999994,23.878673799999998,1.0
54.874068599999994,23.878673799999998,54.874147799999996,23.8793766,1.0
54.874147799999996,23.8793766,54.8744945,23.884867399999997,5.0
54.8744945,23.884867399999997,54.874797799999996,23.8911417,5.0
54.874797799999996,23.8911417,54.874797,23.8913965,1.0
54.874797,23.8913965,54.874909599999995,23.891436199999998,1.0
54.874909599999995,23.891436199999998,54.8761357,23.8917641,2.0
54.8761357,23.8917641,54.877327799999996,23.8922058,2.0
54.877327799999996,23.8922058,54.8792723,23.892941999999998,3.0
54.8792723,23.892941999999998,54.882359799999996,23.8941053,5.0
54.882359799999996,23.8941053,54.8834297,23.894499,2.0
54.8834297,23.894499,54.8837213,23.8946069,1.0
54.8837213,23.8946069,54.8863261,23.8955873,4.0
54.8863261,23.8955873,54.8868951,23.895799099999998,1.0
54.8868951,23.895799099999998,54.8873003,23.8935475,2.0
54.8873003,23.8935475,54.8875556,23.8921599,1.0
54.8875556,23.8921599,54.887568599999994,23.892089499999997,1.0
54.887568599999994,23.892089499999997,54.8878061,23.8908153,1.0
54.8878061,23.8908153,54.887866599999995,23.8904918,1.0
54.887866599999995,23.8904918,54.8884761,23.887237499999998,3.0
54.8884761,23.887237499999998,54.8887704,23.885669099999998,1.0
54.8887704,23.885669099999998,54.890079799999995,23.87875,6.0
54.890079799999995,23.87875,54.8901395,23.8785565,1.0
54.8901395,23.8785565,54.8908029,23.8767113,2.0
54.8908029,23.8767113,54.8909275,23.8763668,1.0
54.8909275,23.8763668,54.891779899999996,23.874025399999997,2.0
54.891779899999996,23.874025399999997,54.891875199999994,23.8737693,1.0
54.891875199999994,23.8737693,54.8924798,23.8720912,2.0
54.8762903,23.870742,54.87564,23.8718215,1.0
54.87564,23.8718215,54.8746231,23.873949,2.0
54.8746231,23.873949,54.8744191,23.8743752,1.0
54.8744191,23.8743752,54.873616899999995,23.8760059,2.0
54.873616899999995,23.8760059,54.8738738,23.8774661,1.0
54.8738738,23.8774661,54.874116799999996,23.878237499999997,1.0
54.874116799999996,23.878237499999997,54.8740324,23.8785405,1.0
54.8740324,23.8785405,54.874068599999994,23.878673799999998,1.0
54.874068599999994,23.878673799999998,54.874147799999996,23.8793766,1.0
54.874147799999996,23.8793766,54.8744945,23.884867399999997,5.0
54.8744945,23.884867399999997,54.874797799999996,23.8911417,5.0
54.874797799999996,23.8911417,54.874797,23.8913965,1.0
54.874797,23.8913965,54.874909599999995,23.891436199999998,1.0
54.874909599999995,23.891436199999998,54.8761357,23.8917641,2.0
54.8761357,23.8917641,54.877327799999996,23.8922058,2.0
54.877327799999996,23.8922058,54.8792723,23.892941999999998,3.0
54.8792723,23.892941999999998,54.882359799999996,23.8941053,5.0
54.882359799999996,23.8941053,54.8834297,23.894499,2.0
54.8834297,23.894499,54.8837213,23.8946069,1.0
54.8837213,23.8946069,54.8863261,23.8955873,4.0
54.8863261,23.8955873,54.8868951,23.895799099999998,1.0
54.8868951,23.895799099999998,54.8873003,23.8935475,2.0
54.8873003,23.8935475,54.8875556,23.8921599,1.0
54.8875556,23.8921599,54.887568599999994,23.892089499999997,1.0
54.887568599999994,23.892089499999997,54.8878061,23.8908153,1.0
54.8878061,23.8908153,54.887866599999995,23.8904918,1.0
54.887866599999995,23.8904918,54.8884761,23.887237499999998,3.0
54.8884761,23.887237499999998,54.8887704,23.885669099999998,1.0
54.8887704,23.885669099999998,54.890079799999995,23.87875,6.0
54.890079799999995,23.87875,54.8901395,23.8785565,1.0
54.8901395,23.8785565,54.8908029,23.8767113,2.0
54.8908029,23.8767113,54.8909275,23.8763668,1.0
54.8909275,23.8763668,54.891779899999996,23.874025399999997,2.0
54.8924798,23.8720912,54.891875199999994,23.8737693,2.0
54.891875199999994,23.8737693,54.891779899999996,23.874025399999997,1.0
54.8924798,23.8720912,54.891875199999994,23.8737693,2.0
54.891875199999994,23.8737693,54.891779899999996,23.874025399999997,1.0
54.891779899999996,23.874025399999997,54.8909275,23.8763668,2.0
54.8909275,23.8763668,54.8908029,23.8767113,1.0
54.8908029,23.8767113,54.8901395,23.8785565,2.0
54.8901395,23.8785565,54.890079799999995,23.87875,1.0
54.890079799999995,23.87875,54.8887704,23.885669099999998,6.0
54.8887704,23.885669099999998,54.8884761,23.887237499999998,1.0
54.8884761,23.887237499999998,54.887866599999995,23.8904918,3.0
54.887866599999995,23.8904918,54.8878061,23.8908153,1.0
54.8878061,23.8908153,54.887568599999994,23.892089499999997,1.0
54.887568599999994,23.892089499999997,54.8875556,23.8921599,1.0
54.8875556,23.8921599,54.8873003,23.8935475,1.0
54.8873003,23.8935475,54.8868951,23.895799099999998,2.0
54.8868951,23.895799099999998,54.8877293,23.895870499999997,1.0
54.8877293,23.895870499999997,54.8901839,23.893846699999997,3.0
54.8901839,23.893846699999997,54.892105699999995,23.8907495,4.0
54.892105699999995,23.8907495,54.8922922,23.8901376,1.0
54.8922922,23.8901376,54.892416499999996,23.889389599999998,1.0
54.892416499999996,23.889389599999998,54.8924927,23.8873961,2.0
54.8924927,23.8873961,54.8951266,23.8874931,4.0
54.8951266,23.8874931,54.895363599999996,23.8864834,1.0
54.895363599999996,23.8864834,54.896081499999994,23.887057799999997,1.0
54.896081499999994,23.887057799999997,54.8963985,23.885766999999998,1.0
54.8963985,23.885766999999998,54.896541299999996,23.8851855,1.0
54.896541299999996,23.8851855,54.8980483,23.886440999999998,3.0
54.8980483,23.886440999999998,54.898584299999996,23.886951699999997,1.0
54.898584299999996,23.886951699999997,54.8993081,23.8875325,1.0
54.8993081,23.8875325,54.899922999999994,23.8878645,1.0
54.899922999999994,23.8878645,54.9013333,23.8915278,4.0
54.9013333,23.8915278,54.901216999999995,23.8919906,1.0
54.901216999999995,23.8919906,54.9010408,23.8921751,1.0
54.9010408,23.8921751,54.900986599999996,23.8932438,1.0
54.900986599999996,23.8932438,54.9014448,23.8939165,1.0
54.9014448,23.8939165,54.901924099999995,23.8935757,1.0
54.901924099999995,23.8935757,54.9022539,23.8928145,1.0
54.9022539,23.8928145,54.9041832,23.888241999999998,5.0
54.9041832,23.888241999999998,54.904284399999995,23.8879538,1.0
54.904284399999995,23.8879538,54.9028108,23.882187899999998,6.0
54.904284399999995,23.8879538,54.9028108,23.882187899999998,7.0
54.9028108,23.882187899999998,54.9033897,23.8781101,4.0
54.9033897,23.8781101,54.9043624,23.8726612,5.0
54.8924798,23.8720912,54.891875199999994,23.8737693,2.0
54.891875199999994,23.8737693,54.891779899999996,23.874025399999997,1.0
54.891779899999996,23.874025399999997,54.8909275,23.8763668,2.0
54.8909275,23.8763668,54.8908029,23.8767113,1.0
54.8908029,23.8767113,54.8901395,23.8785565,2.0
54.8901395,23.8785565,54.890079799999995,23.87875,1.0
54.890079799999995,23.87875,54.8887704,23.885669099999998,6.0
54.8887704,23.885669099999998,54.8884761,23.887237499999998,1.0
54.8884761,23.887237499999998,54.887866599999995,23.8904918,3.0
54.887866599999995,23.8904918,54.8878061,23.8908153,1.0
54.8878061,23.8908153,54.887568599999994,23.892089499999997,1.0
54.887568599999994,23.892089499999997,54.8875556,23.8921599,1.0
54.8875556,23.8921599,54.8873003,23.8935475,1.0
54.8873003,23.8935475,54.8868951,23.895799099999998,2.0
54.8868951,23.895799099999998,54.8877293,23.895870499999997,1.0
54.8877293,23.895870499999997,54.8901839,23.893846699999997,3.0
54.8901839,23.893846699999997,54.892105699999995,23.8907495,4.0
54.892105699999995,23.8907495,54.8922922,23.8901376,1.0
54.8922922,23.8901376,54.892416499999996,23.889389599999998,1.0
54.892416499999996,23.889389599999998,54.8924927,23.8873961,2.0
54.8924927,23.8873961,54.8951266,23.8874931,4.0
54.8951266,23.8874931,54.895363599999996,23.8864834,1.0
54.895363599999996,23.8864834,54.896081499999994,23.887057799999997,1.0
54.896081499999994,23.887057799999997,54.8963985,23.885766999999998,1.0
54.8963985,23.885766999999998,54.896541299999996,23.8851855,1.0
54.896541299999996,23.8851855,54.8980483,23.886440999999998,3.0
54.8980483,23.886440999999998,54.898584299999996,23.886951699999997,1.0
54.898584299999996,23.886951699999997,54.8993081,23.8875325,1.0
54.8993081,23.8875325,54.899922999999994,23.8878645,1.0
54.899922999999994,23.8878645,54.9013333,23.8915278,4.0
54.9013333,23.8915278,54.901216999999995,23.8919906,1.0
54.901216999999995,23.8919906,54.9010408,23.8921751,1.0
54.9010408,23.8921751,54.900986599999996,23.8932438,1.0
54.900986599999996,23.8932438,54.9014448,23.8939165,1.0
54.9014448,23.8939165,54.901924099999995,23.8935757,1.0
54.901924099999995,23.8935757,54.9022539,23.8928145,1.0
54.9022539,23.8928145,54.9041832,23.888241999999998,5.0
54.9041832,23.888241999999998,54.904284399999995,23.8879538,1.0
54.904284399999995,23.8879538,54.904951,23.885794399999998,2.0
54.904951,23.885794399999998,54.905384,23.884431499999998,1.0
54.905384,23.884431499999998,54.9058065,23.8831114,1.0
54.9058065,23.8831114,54.906010699999996,23.88251,1.0
54.906010699999996,23.88251,54.906073299999996,23.882295199999998,1.0
54.906073299999996,23.882295199999998,54.906131699999996,23.8819829,1.0
54.906131699999996,23.8819829,54.9061581,23.881609599999997,1.0
54.9061581,23.881609599999997,54.9062096,23.8808737,1.0
54.9062096,23.8808737,54.9063094,23.880185299999997,1.0
54.9063094,23.880185299999997,54.9065589,23.878546999999998,1.0
54.9065589,23.878546999999998,54.9067705,23.8771684,1.0
54.9067705,23.8771684,54.907007099999994,23.8756271,1.0
54.9043624,23.8726612,54.9073309,23.873444,5.0
54.9043624,23.8726612,54.9073309,23.873444,5.0
54.9073309,23.873444,54.9070301,23.8754769,2.0
54.9070301,23.8754769,54.907007099999994,23.8756271,1.0
54.9043624,23.8726612,54.9073309,23.873444,5.0
54.9043624,23.8726612,54.9073309,23.873444,5.0
54.9073309,23.873444,54.909242899999995,23.8739314,3.0
54.909242899999995,23.8739314,54.909276399999996,23.8729445,1.0
54.909276399999996,23.8729445,54.9093029,23.8721086,1.0
54.9093029,23.8721086,54.9093216,23.8715184,1.0
54.9093216,23.8715184,54.909450199999995,23.8708343,1.0
54.909450199999995,23.8708343,54.9095969,23.869978999999997,1.0
54.9095969,23.869978999999997,54.9105826,23.870081499999998,2.0
54.9105826,23.870081499999998,54.9106643,23.868917399999997,1.0
54.9106643,23.868917399999997,54.911051099999995,23.8672668,2.0
54.911051099999995,23.8672668,54.9140083,23.8657272,7.0
54.9140083,23.8657272,54.914339,23.8656454,1.0
54.914339,23.8656454,54.914677,23.8656225,1.0
54.9043624,23.8726612,54.9073309,23.873444,5.0
54.9043624,23.8726612,54.9073309,23.873444,5.0
54.9073309,23.873444,54.909242899999995,23.8739314,3.0
54.909242899999995,23.8739314,54.909204499999994,23.875077899999997,1.0
54.909204499999994,23.875077899999997,54.9091387,23.8751939,1.0
54.9091387,23.8751939,54.909193699999996,23.8753462,1.0
54.909193699999996,23.8753462,54.9092932,23.875254299999998,1.0
54.9092932,23.875254299999998,54.910804,23.8761923,3.0
54.910804,23.8761923,54.9146237,23.875422699999998,9.0
54.914677,23.8656225,54.914662799999995,23.8672434,2.0
54.914662799999995,23.8672434,54.9154536,23.8723796,5.0
54.9154536,23.8723796,54.9151769,23.8748583,2.0
54.9151769,23.8748583,54.9146237,23.875422699999998,1.0
54.914677,23.8656225,54.9153385,23.865852,1.0
54.9153385,23.865852,54.915758499999995,23.8661176,1.0
54.915758499999995,23.8661176,54.9213994,23.870802599999998,10.0
54.9213994,23.870802599999998,54.9206449,23.8718243,1.0
54.9206449,23.8718243,54.9207475,23.8720711,1.0
54.9207475,23.8720711,54.922764799999996,23.870520199999998,3.0
54.9207475,23.8720711,54.922764799999996,23.870520199999998,4.0
54.922764799999996,23.870520199999998,54.9242711,23.872720899999997,3.0
54.9242711,23.872720899999997,54.9251054,23.8740989,2.0
54.9251054,23.8740989,54.9259883,23.8755837,2.0
54.9259883,23.8755837,54.926258999999995,23.875990599999998,1.0
54.926258999999995,23.875990599999998,54.926255499999996,23.8761173,1.0
54.926255499999996,23.8761173,54.926308399999996,23.876281,1.0
54.926308399999996,23.876281,54.926372199999996,23.8763413,1.0
54.926372199999996,23.8763413,54.9265596,23.876204599999998,1.0
54.9265596,23.876204599999998,54.9265793,23.876043799999998,1.0
54.9265793,23.876043799999998,54.9267895,23.875743699999997,1.0
54.9267895,23.875743699999997,54.9276479,23.8749379,2.0
54.9276479,23.8749379,54.9285309,23.874073,2.0
54.9285309,23.874073,54.9303156,23.871610699999998,3.0
54.914677,23.8656225,54.9153385,23.865852,1.0
54.9153385,23.865852,54.915758499999995,23.8661176,1.0
54.915758499999995,23.8661176,54.9213994,23.870802599999998,10.0
54.9213994,23.870802599999998,54.9206449,23.8718243,1.0
54.9206449,23.8718243,54.9207475,23.8720711,1.0
54.9207475,23.8720711,54.922764799999996,23.870520199999998,3.0
54.9207475,23.8720711,54.922764799999996,23.870520199999998,4.0
54.922764799999996,23.870520199999998,54.9242711,23.872720899999997,3.0
54.9242711,23.872720899999997,54.9251054,23.8740989,2.0
54.9251054,23.8740989,54.9259883,23.8755837,2.0
54.9259883,23.8755837,54.926258999999995,23.875990599999998,1.0
54.926258999999995,23.875990599999998,54.926255499999996,23.8761173,1.0
54.926255499999996,23.8761173,54.926308399999996,23.876281,1.0
54.926308399999996,23.876281,54.926372199999996,23.8763413,1.0
54.926372199999996,23.8763413,54.9270365,23.8780251,2.0
54.9270365,23.8780251,54.928083199999996,23.8808339,3.0
54.928083199999996,23.8808339,54.9287305,23.8825698,2.0
54.9287305,23.8825698,54.9299706,23.8858897,4.0
54.9287305,23.8825698,54.9299706,23.8858897,4.0
54.9299706,23.8858897,54.930009,23.8859928,1.0
54.930009,23.8859928,54.930271299999994,23.8867007,1.0
54.930271299999994,23.8867007,54.930665499999996,23.8877837,1.0
54.930665499999996,23.8877837,54.9308796,23.8877064,1.0
54.9308796,23.8877064,54.931244,23.8873349,1.0
54.931244,23.8873349,54.9324279,23.885956399999998,2.0
54.9324279,23.885956399999998,54.9339497,23.884780199999998,2.0
54.9339497,23.884780199999998,54.9345469,23.884317499999998,1.0
54.9345469,23.884317499999998,54.936110799999994,23.8836542,2.0
54.936110799999994,23.8836542,54.937261899999996,23.8837704,4.0
54.937261899999996,23.8837704,54.938440299999996,23.8839787,1.0
54.938440299999996,23.8839787,54.940587699999995,23.8826586,114.0
54.938440299999996,23.8839787,54.940587699999995,23.8826586,121.0
54.940587699999995,23.8826586,54.9418325,23.881118999999998,12.0
54.9418325,23.881118999999998,54.942741999999996,23.8797876,2.0
54.942741999999996,23.8797876,54.942842199999994,23.8786336,131.0
54.942741999999996,23.8797876,54.942842199999994,23.8786336,176.0
54.942842199999994,23.8786336,54.942187,23.8781185,1.0
54.942187,23.8781185,54.9408519,23.877275899999997,1.0
54.9408519,23.877275899999997,54.9384655,23.8757552,3.0
54.9303156,23.871610699999998,54.9332773,23.8736915,6.0
54.9332773,23.8736915,54.9344616,23.875536399999998,3.0
54.9344616,23.875536399999998,54.9344427,23.8756499,1.0
54.9344427,23.8756499,54.934537999999996,23.875746499999998,1.0
54.934537999999996,23.875746499999998,54.934830999999996,23.876713199999998,1.0
54.934830999999996,23.876713199999998,54.935186599999994,23.878576199999998,2.0
54.935186599999994,23.878576199999998,54.935333299999996,23.880090199999998,1.0
54.935333299999996,23.880090199999998,54.935563099999996,23.8826266,2.0
54.935563099999996,23.8826266,54.935695599999995,23.884163299999997,1.0
54.935695599999995,23.884163299999997,54.9346373,23.8847661,2.0
54.9346373,23.8847661,54.9345469,23.884317499999998,4.0
54.9346373,23.8847661,54.9345469,23.884317499999998,5.0
54.9345469,23.884317499999998,54.936110799999994,23.8836542,2.0
54.936110799999994,23.8836542,54.937261899999996,23.8837704,4.0
54.937261899999996,23.8837704,54.938440299999996,23.8839787,1.0
54.938440299999996,23.8839787,54.940587699999995,23.8826586,114.0
54.938440299999996,23.8839787,54.940587699999995,23.8826586,121.0
54.940587699999995,23.8826586,54.9418325,23.881118999999998,12.0
54.9418325,23.881118999999998,54.942741999999996,23.8797876,2.0
54.942741999999996,23.8797876,54.942842199999994,23.8786336,131.0
54.942741999999996,23.8797876,54.942842199999994,23.8786336,176.0
54.942842199999994,23.8786336,54.942187,23.8781185,1.0
54.942187,23.8781185,54.9408519,23.877275899999997,1.0
54.9408519,23.877275899999997,54.9384655,23.8757552,3.0
54.9303156,23.871610699999998,54.9332773,23.8736915,6.0
54.9332773,23.8736915,54.9344616,23.875536399999998,3.0
54.9344616,23.875536399999998,54.9344427,23.8756499,1.0
54.9344427,23.8756499,54.934537999999996,23.875746499999998,1.0
54.934537999999996,23.875746499999998,54.934566999999994,23.875534299999998,1.0
54.934566999999994,23.875534299999998,54.9360013,23.8738341,3.0
54.9360013,23.8738341,54.936183,23.873470899999997,1.0
54.936183,23.873470899999997,54.9366311,23.8725746,1.0
54.9366311,23.8725746,54.936738399999996,23.8724581,1.0
54.936738399999996,23.8724581,54.936942599999995,23.8722221,1.0
54.936942599999995,23.8722221,54.936973699999996,23.8722131,1.0
54.936973699999996,23.8722131,54.937046599999995,23.8720385,1.0
54.937046599999995,23.8720385,54.937041,23.8719793,1.0
54.937041,23.8719793,54.9371175,23.8716503,1.0
54.9371175,23.8716503,54.937149999999995,23.8715391,1.0
54.937149999999995,23.8715391,54.938009799999996,23.869429399999998,3.0
54.938009799999996,23.869429399999998,54.938126999999994,23.8692219,1.0
54.938126999999994,23.8692219,54.9407304,23.867061699999997,5.0
54.9407304,23.867061699999997,54.9411116,23.8665848,1.0
54.9303156,23.871610699999998,54.9332773,23.8736915,6.0
54.9332773,23.8736915,54.9344616,23.875536399999998,3.0
54.9344616,23.875536399999998,54.9344427,23.8756499,1.0
54.9344427,23.8756499,54.934537999999996,23.875746499999998,1.0
54.934537999999996,23.875746499999998,54.934830999999996,23.876713199999998,1.0
54.934830999999996,23.876713199999998,54.935186599999994,23.878576199999998,2.0
54.935186599999994,23.878576199999998,54.935333299999996,23.880090199999998,1.0
54.935333299999996,23.880090199999998,54.935563099999996,23.8826266,2.0
54.935563099999996,23.8826266,54.935695599999995,23.884163299999997,1.0
54.935695599999995,23.884163299999997,54.9356802,23.898183,3.0
54.935695599999995,23.884163299999997,54.9356802,23.898183,7.0
54.935695599999995,23.884163299999997,54.9356802,23.898183,7.0
54.9356802,23.898183,54.9365278,23.8984502,1.0
54.9365278,23.8984502,54.93694,23.8985657,1.0
54.93694,23.8985657,54.937849299999996,23.8988318,1.0
54.937849299999996,23.8988318,54.937956199999995,23.8988677,1.0
54.937956199999995,23.8988677,54.938078399999995,23.8989086,1.0
54.938078399999995,23.8989086,54.938670699999996,23.899283099999998,1.0
54.938670699999996,23.899283099999998,54.9386951,23.899141999999998,1.0
54.9386951,23.899141999999998,54.938632999999996,23.8990933,1.0
54.938632999999996,23.8990933,54.9384696,23.8989652,1.0
54.9384696,23.8989652,54.9382185,23.8988852,1.0
54.9382185,23.8988852,54.9380629,23.8984347,1.0
54.9380629,23.8984347,54.937960399999994,23.8975059,1.0
54.937960399999994,23.8975059,54.9377115,23.8968685,89.0
54.9377115,23.8968685,54.937772599999995,23.8940321,3.0
54.937772599999995,23.8940321,54.937959,23.891137999999998,3.0
54.937959,23.891137999999998,54.9387802,23.8879593,3.0
